6.496;2.169;0.09;0.89;24.1;13957;29.9;-81.9;17.8;0;0;0
6.515;0.242;0.01;0.23;24.2;13981;29.8;-82.1;17.5;0;0;0
6.526;4.82;0.2;1.65;24.1;14012;29.9;-81.3;17.9;0;0;0
6.556;0.241;0.01;0.18;24.1;14079;29.9;-80.6;17.6;0;0;0
6.595;1.687;0.07;0.71;24.1;14157;29.8;-80.2;17.6;0;0;0
6.605;0;0;0.05;24.1;14145;29.8;-80.2;17.6;0;0;0
6.626;3.615;0.15;1.25;24.1;14210;29.8;-79.5;18.1;0;0;0
6.656;0.241;0.01;0.08;24.1;14246;29.9;-78.9;17.8;0;0;0
6.686;2.4;0.1;0.76;24;14342;29.9;-78.9;18.1;0;0;0
6.705;0.24;0.01;0.19;24;14351;29.9;-79.8;17.9;0;0;0
6.716;5.784;0.24;1.5;24.1;14378;29.9;-80.3;18.5;0;0;0
6.746;0.48;0.02;0.27;24;14443;29.8;-78.9;17.9;0;0;0
6.776;0.723;0.03;0.38;24.1;14403;29.8;-77.8;18.1;0;0;0
6.795;1.687;0.07;0.78;24.1;14392;29.8;-77;18;0;0;0
6.806;6.989;0.29;2.11;24.1;14419;29.9;-78;18.8;0;0;0
6.837;0.482;0.02;0.27;24.1;14553;29.9;-79.5;18.4;0;0;0
6.876;1.446;0.06;0.54;24.1;14686;30;-81.1;18.5;0;0;0
6.886;0.482;0.02;0.21;24.1;14683;29.9;-81.9;18.3;0;0;0
6.907;3.133;0.13;0.98;24.1;14738;29.9;-82.3;18.6;0;0;0
6.936;0.24;0.01;0.1;24;14747;30;-82.3;18.3;0;0;0
6.963;2.892;0.12;0.82;24.1;14831;30;-83.1;18.7;0;0;0
6.979;0;0;0.06;24.1;14858;30;-83.1;18.7;0;0;0
6.995;3.856;0.16;1.22;24.1;14920;30;-83.3;19;0;0;0
7.027;0.241;0.01;0.16;24.1;14984;30;-83.9;18.7;0;0;0
7.056;2.178;0.09;0.61;24.2;15056;30;-84.1;19;0;0;0
7.074;0.241;0.01;0.14;24.1;15059;30;-84.2;18.7;0;0;0
7.087;5.061;0.21;1.51;24.1;15086;30;-84;19.3;0;0;0
7.123;0.241;0.01;0.12;24.1;15151;30;-84.3;18.9;0;0;0
7.155;2.41;0.1;0.73;24.1;15247;30;-84.4;19.2;0;0;0
7.166;0;0;0.06;24.1;15253;30;-84.4;19.1;0;0;0
7.186;3.374;0.14;1.14;24.1;15318;30;-84.5;19.5;0;0;0
7.217;0.242;0.01;0.15;24.2;15353;29.9;-84.3;19.1;0;0;0
7.246;2.64;0.11;0.79;24;15438;29.9;-84.1;19.4;0;0;0
7.27;0;0;0.07;24.1;15436;29.9;-82.3;19.3;0;0;0
7.276;7.502;0.31;1.77;24.2;15439;29.9;-81.8;20;0;0;0
7.307;1.205;0.05;0.45;24.1;15537;29.9;-79.9;19.6;0;0;0
7.337;2.178;0.09;0.67;24.2;15659;29.9;-81.4;19.8;0;0;0
7.357;0.242;0.01;0.15;24.2;15680;30;-82;19.5;0;0;0
7.377;3.146;0.13;1.12;24.2;15735;29.9;-82.5;19.9;0;0;0
7.407;0.241;0.01;0.12;24.1;15764;29.9;-84.1;19.5;0;0;0
7.436;2.42;0.1;0.74;24.2;15841;30;-85;20;0;0;0
7.456;0.242;0.01;0.11;24.2;15849;30;-85.3;19.8;0;0;0
7.464;7.23;0.3;1.74;24.1;15862;29.9;-84.7;20.5;0;0;0
7.497;0.484;0.02;0.25;24.2;15971;29.9;-82.5;20;0;0;0
7.525;0.241;0.01;0.12;24.1;15950;29.9;-81.4;19.7;0;0;0
7.542;0.968;0.04;0.35;24.2;15916;30;-82.5;19.8;0;0;0
7.556;6.534;0.27;1.77;24.2;15948;30;-83.3;20.5;0;0;0
7.588;0.482;0.02;0.21;24.1;16039;30;-83.6;20.1;0;0;0
7.619;2.16;0.09;0.7;24;16146;30;-84.5;20.4;0;0;0
7.635;0.24;0.01;0.15;24;16160;30;-84.8;20.2;0;0;0
7.651;4.114;0.17;1.3;24.2;16206;30;-85;20.6;0;0;0
7.683;0.241;0.01;0.08;24.1;16266;30;-84.8;20.4;0;0;0
7.715;2.169;0.09;0.66;24.1;16361;30;-84.1;20.7;0;0;0
7.73;0.482;0.02;0.12;24.1;16374;30.1;-84;20.4;0;0;0
7.747;3.615;0.15;1.24;24.1;16420;30.1;-83.8;20.9;0;0;0
7.777;0.242;0.01;0.1;24.2;16466;30;-83.9;20.5;0;0;0
7.806;2.41;0.1;0.72;24.1;16548;30.1;-84.4;20.8;0;0;0
7.827;0;0;0.11;24.2;16553;30;-84.8;20.7;0;0;0
7.843;5.082;0.21;1.44;24.2;16593;30;-85.1;21;0;0;0
7.873;0;0;0.1;24.2;16631;30;-85.7;20.8;0;0;0
7.907;2.4;0.1;0.67;24;16738;29.9;-82.7;21.1;0;0;0
7.915;0.723;0.03;0.25;24.1;16746;29.9;-82;20.9;0;0;0
7.936;3.133;0.13;0.82;24.1;16823;29.9;-80.6;21.3;0;0;0
7.967;0;0;0.03;24.2;16874;29.9;-79.2;21.2;0;0;0
7.997;2.4;0.1;0.75;24;16952;29.9;-77.9;21.2;0;0;0
8.015;0;0;0.07;24.2;16952;30;-79.5;21.1;0;0;0
